Categorical_1,Categorical_2,Feature_1,Feature_2,Feature_3,Label
2,0,398.1734610133632,741.3933353842698,2060.3804781281538,3
2,0,4215.178240155969,4093.6809268914094,4224.392682337437,4
0,0,1497.8141698562563,2358.3210395534256,2269.354495244154,2
1,0,691.9261754524914,773.7536422408738,1043.9496225650319,0
0,0,4112.828003280459,3829.9796307314678,4365.011360057906,4
1,1,743.1155650984105,1629.7696819611958,1022.8501649273687,0
0,1,4234.81341590553,3995.7180496323545,4295.28455099664,4
2,0,4181.552516376691,3961.897881818168,4365.378060356339,4
0,1,1187.9461480869288,108.09889007319055,1216.2454598207341,1
0,0,1212.6774891331236,97.74573027644938,1241.824097193322,1
1,1,89.72959204502028,846.6399285301821,278.4174502658701,0
0,0,4288.370160329119,4040.0092787429903,4479.880041917492,4
2,1,398.52356247989763,696.8621961580392,886.5425087730982,3
2,1,1909.149999661294,1655.394689684832,2867.503354307675,3
1,0,886.8749535982671,1362.9858863798042,1473.5276824257505,3
1,1,698.1184625894655,1610.5228941270905,1002.467035302395,0
2,1,294.35149535230636,402.3517050584469,510.7266131779479,2
0,0,1996.8360886845912,1673.3474364845179,3126.343923317459,3
2,0,4148.462640027882,4040.7757728696492,4335.938851167555,4
0,0,1815.146994881549,1300.6085972667054,1848.6296185209262,1
2,0,1459.2633737442088,2261.866192890293,2084.62504488975,2
0,1,4107.073715072903,3988.002800854083,4378.0765250488175,4
1,0,1161.1803505168166,112.62572694698203,1200.0007026069236,1
0,1,397.60004953247517,692.5210622374992,915.2191501104436,3
2,0,869.6769373215346,1443.770353920283,1552.2512343629332,2
2,0,3462.2604916156647,3196.8076682480146,3403.9743290827464,4
2,1,2468.0475131430485,2132.2484278883508,2587.9363862488967,1
0,1,1758.3032243706473,1320.6132367509695,1908.8254443162375,1
1,1,2506.7759625848494,2130.0656424772083,2544.7726190926874,1
0,1,425.8646115893021,682.7586962617416,884.1341394799105,3
2,1,3461.262576433187,3168.673278591051,3511.4400381241394,4
0,1,3520.5202066425527,3216.185840500433,3516.526551411419,4
1,0,3416.07568768104,3222.597578268689,3480.9146824926684,4
1,1,2502.4785072509326,2119.329942913127,2626.9333319541784,1
1,1,3484.1124069660527,3258.7953358780333,3518.426417670862,4
0,0,623.5880420759938,1583.3654707389553,1006.8714747986944,0
2,1,1183.9106063134632,85.59187332952851,1219.095996796073,1
2,1,111.54815625506764,800.2455780281265,307.2404059677037,0
2,0,299.96834808320654,404.5940628783314,515.8313528850024,2
1,1,87.44055299241835,193.8106755946597,307.5319720624149,0
1,0,379.453554315712,682.8578625304585,879.9067025475458,3
0,1,1997.5469260859152,1726.4970414534987,2117.471068154185,3
2,1,96.735235277644,767.6042833842469,298.3227612015125,0
0,0,2476.86731668199,1999.0759563801792,2570.409359635602,2
1,1,655.8483548471166,1552.0274528684909,979.3907927851742,0
1,0,413.3808711692683,713.4605225044089,2079.791970248666,3
2,1,1807.3320368352524,1280.2077656712302,1933.145865908385,0
0,1,2471.075036331501,2064.2864429273336,2603.46347825168,1
1,0,396.8733674128647,730.896002291965,2136.8957660048177,3
0,1,679.2626727092002,1610.621726588003,1059.9858578299256,0
1,1,1202.2217839805396,85.24167073619924,1220.4581583324095,1
0,0,1805.664416853212,1360.015265505065,1868.7652401728567,1
0,1,2799.7608742587954,2519.0353180678953,2732.926999992571,4
1,1,295.06755491608084,412.2777609118682,489.40920920084744,2
0,1,411.85329810095396,686.0400610907952,2073.6110598527926,3
1,1,1596.3023492123473,2299.961757764951,2202.2976084370393,3
0,0,4188.193989262749,4035.8845505493086,4402.851040547907,4
0,1,311.8781458003381,393.17511049389395,472.5443138849976,2
1,1,3547.15408484476,3217.768600691588,3502.913310244175,4
1,0,1626.9775452641736,2303.073016985336,2138.2973213145765,2
2,1,1166.5711781058749,99.89605313640811,1200.5103043946035,1
1,0,907.261018055966,1400.6038646664565,1442.2152334853427,2
0,1,842.21981005783,1412.1999248366976,1458.1055479104805,2
0,1,4285.033118002707,4032.840351162605,4426.524812895721,4
0,0,925.978067970605,1368.9763164784504,1531.7943959367426,2
1,0,721.7494237312446,1602.399424257589,1008.4443633053704,0
1,1,2811.6764588005362,2534.848366371596,2723.654941575753,4
0,1,4230.185969180537,4025.310747199732,4455.742457189842,4
2,0,1206.294207056157,92.38511492863387,1227.630073027071,1
0,0,383.3142987605622,732.3352539626077,887.6658029000516,3
0,0,737.7660856392217,797.0610067739841,1008.2692514040261,0
1,0,945.3699258295096,1425.7086713572853,1523.3303884102183,2
2,0,1488.162896702011,2277.439743291358,2175.1537371437958,2
1,1,1792.8649023640005,1338.959832273844,1859.3203796399591,1
0,1,2490.68666221574,2143.066040542087,2552.8293841064096,1
1,1,691.5260732540327,819.8700259812013,1021.1622481347656,0
0,0,1203.5476038991253,104.49612966557805,1205.2139411549044,1
0,1,2026.3896093023354,1649.8620597188421,2977.5494071138314,3
0,0,1204.564646349367,82.72761057743342,1221.6794305208718,1
1,1,109.21896874534231,203.14962247041328,306.67283140322417,0
0,1,4246.125491302339,4058.398159684724,4314.755658723543,4
2,0,2041.7371387039761,1652.0229911660124,3020.718516943025,3
1,1,3448.8569912799107,3181.4173075190697,3570.6890902433265,4
2,0,1192.8166946638805,91.97857032907666,1224.7844928029199,1
2,0,4199.99597794883,4001.1309831260105,4377.296357615275,4
1,0,106.69574804462157,774.7365850732806,307.72958282701086,0
2,1,2108.5487654005306,1684.1837937365835,3061.473703123368,3
1,1,1206.3430368055112,91.3882801960885,1213.9539629081278,1
0,0,288.5603616084063,387.7611989551261,507.6022686106803,2
0,0,403.5870409565317,691.0188510032125,942.7857086253958,3
0,1,1818.7465855877304,1284.445461786887,1852.7519881763722,1
1,1,2547.7800665496543,2068.2501609135134,2639.779227493722,1
1,0,4289.278590312461,4101.566635202444,4455.4772974778925,4
2,0,691.0704370122,757.1382172441263,978.7597617097758,0
1,1,4234.8708905535,4033.3922159453077,4496.78173705552,4
0,1,681.2584108525685,837.3894553238091,1016.8911321154116,0
1,0,891.9749952337842,1388.9326020474653,1499.4089263530398,2
2,1,2832.2376250781667,2495.1231010750585,2746.1386780363573,4
2,0,3494.32631391728,3207.784685647793,3501.9017159749883,4
0,1,1526.9260458229203,2298.9381123256276,2237.0192917072063,2
2,1,2480.5259163808546,2098.590617544,2579.2842823585206,2
1,1,711.4738255956739,816.2349402888891,986.012478329811,0
0,0,651.6425408405871,1658.7254750729255,954.6020117286001,0
1,1,4193.395815566644,3973.4496718907876,4411.229104864833,4
0,0,688.9694280559445,1641.2306105952418,990.4341329671151,0
2,1,1195.4554686594179,113.17237659550918,1166.916986962047,1
1,1,1980.5224523452628,1657.655268363165,2011.4334702506396,3
2,0,86.41089599674825,215.24084393790238,302.9057788623311,0
1,0,97.60989789633891,786.3946252670354,305.0306337523933,0
1,1,3524.8099731247994,3100.8750003049354,3486.1954584219616,4
2,0,280.79852123095947,409.8039603766292,497.5918150525162,2
1,1,4235.935015964408,3989.291591337245,4354.944059867042,4
1,1,385.2990709112815,700.7985688589363,2135.195595577979,3
1,0,2763.312726030268,2503.3416855706705,2677.8177828362914,4
2,0,1979.1012774497758,1759.1301647057264,3028.814330511913,3
2,1,3446.7058979198,3222.535754007767,3531.1189019738154,4
0,1,2475.068358172009,2108.090530003027,2575.4244492122098,1
2,0,402.3228297163432,692.5760430462204,2062.3868566495134,3
2,0,1785.456149569947,1286.3014736103007,1887.0297290634803,1
1,0,97.73113629171094,194.33679609122427,287.56607480628924,0
1,1,2794.170017556823,2475.2776046823974,2674.6994124837997,4
2,1,1509.2205245053658,2286.654494810632,2220.2775260829653,2
1,0,3518.4105317632407,3232.168107218772,3461.607941161051,4
2,0,865.8694886081468,1378.2185753463473,1519.0467237802961,2
2,0,1526.5339879635878,2345.951746266942,2229.1723607253525,2
2,0,97.4026262829384,188.64200551741874,278.67984567849965,0
0,0,86.91514271067484,196.0606368816618,311.46179903524467,0
2,1,432.4004698755543,719.8089226240312,906.3155616717036,3
1,1,1191.8147944832194,82.70436457046488,1198.8982080360527,2
1,0,85.85945705750514,213.55963663989195,314.7598489390026,0
2,1,3499.190530789463,3106.0450749048173,3519.497792651853,4
2,1,4162.658779547812,4060.766587617883,4357.755077711632,4
1,0,4294.409471283876,4013.2297166804765,4514.067450971377,4
1,0,303.32755052933226,381.5560936930465,511.86328315995974,2
1,1,271.89270486863387,369.16527870408476,489.2098118443454,2
0,1,3526.616615612553,3236.544119263967,3507.3758113265544,4
0,0,652.2739269378492,1582.0240219770415,1013.1336877617505,0
2,0,3523.582057828929,3182.836307739703,3453.1534858411947,4
1,0,2802.0860297011377,2508.54329193648,2742.2132364878603,4
2,1,402.0005335563632,701.2986332789471,907.7076413425957,3
2,1,2093.9689177728947,1769.2764115150333,2020.2253868330836,3
2,0,1820.9674685431835,1294.8840242030494,1902.4380403098598,1
2,0,1183.2943294191282,124.4753308080077,1189.1109514462903,1
1,1,379.29309305511896,693.8989885764546,2107.6777431861738,3
1,0,1766.0984649366233,1283.1533055326076,1909.7229726183155,1
1,0,897.6038837804903,1346.1060407847365,1495.9372506442212,2
0,1,444.63968336259177,724.1830179740366,924.8379344939398,3
1,0,91.0608105775584,192.23257019534532,314.60542971592946,0
2,1,116.24293387185988,216.8016473942978,299.5585572404647,1
2,0,4207.6918407501835,3985.835275026274,4484.200369413163,4
2,1,3472.7034739610385,3167.4786327041365,3469.46135502455,4
2,0,1954.1515244497787,1758.112332407456,3060.7026240030204,3
0,1,860.5680659350613,1378.1312342273043,1611.4077673121815,2
1,0,2027.565027005725,1688.3202564571413,2961.9232930996354,3
0,0,3611.4735496734934,3192.583561378912,3511.5983380681996,4
1,0,2482.8216590253246,2118.0508752159662,2561.3749797356822,1
0,0,383.8807870103105,743.7187404635,889.5888210946734,3
0,0,917.481165948007,1356.8011048263093,1462.628149007955,2
2,1,99.34989439234215,202.53844585579634,281.2560170360291,0
2,0,1174.5246308545925,91.84401914897492,1226.5568258565581,1
0,0,403.5452657520556,725.3491058193827,925.5736973924518,3
1,1,1506.7051665874328,2273.6169387030454,2211.690068700735,1
1,0,2529.278918555297,2142.377004179403,2585.40825851654,1
2,0,900.915560515675,1424.7570407401531,1561.3350384454945,2
2,0,736.0348145003392,1594.7171959010477,992.0552383904626,0
2,1,640.2451717085016,755.7044040914034,1021.6093480438287,0
1,0,2043.3228192567756,1671.6655613948515,3020.9457768741836,3
0,0,652.6315653773644,812.3074681657882,990.5584400875213,0
0,1,93.46695719739708,187.42083556265027,333.1412686184365,0
2,0,1518.1014642693517,2272.3704958828553,2150.477160943991,2
2,0,973.7365592731462,1388.5456398511476,1462.4449874267125,2
2,1,1542.9948340490766,2246.620346946126,2197.468193129281,2
1,0,1983.5446754896425,1698.2881266505403,3066.356207699943,3
2,0,697.4089100458065,1565.2136381435726,1014.9305650274663,0
0,1,718.6718595414353,1541.017064928102,1019.7222038528047,0
0,1,82.71838614468793,214.25906189503473,306.7314381745279,0
1,1,1820.1717450233332,1296.9884769177215,1865.9815814973797,1
0,1,101.33632769459132,201.82113985642022,288.46726909289094,0
1,1,300.93331681797537,365.6507778615119,513.2099648054565,2
0,1,749.8712248223947,1567.5565242329412,1005.6557933874433,1
1,0,3501.0259321296912,3256.9204386340157,3575.4377175855275,4
2,1,2543.300865414597,2115.0354978527153,2627.2302952407513,1
2,1,710.9155123398951,812.7183392479837,993.0386023806551,0
2,1,699.7022063127691,1624.1627978288857,978.8550728780021,0
0,1,434.06045057092047,685.9406000243124,910.7597300779869,3
2,0,1198.995967888224,80.1958084395079,1185.207965255549,1
1,1,758.3002954255147,1601.1783698093452,985.7817564196525,0
0,1,2020.2845757761077,1651.6472763101258,3049.7320360027434,3
1,1,98.32233735708189,210.9738097960974,270.25326056962314,0
1,1,663.9142241725689,1631.8305068889852,977.7155053763441,0
0,0,311.2258629409022,398.5030238291128,511.4236522941559,2
0,0,112.32755383826458,214.16540321811488,316.67571998311206,0
1,0,893.3858765826193,1382.7412514917598,1540.4818478448062,2
0,0,339.7420542775988,412.7626505875162,478.058515688597,2
2,1,2469.2068035459497,2086.0571961852206,2651.3852980295865,1
0,0,304.0459066946785,389.19080994892676,488.81165620535836,2
0,0,2798.9022301013297,2479.727202339336,2675.011897109095,4
0,0,958.079043283887,1343.7639895467005,1470.771153912487,2
0,0,2059.281240906791,1681.9171380796543,2142.561832333521,3
1,0,4308.778465475679,4007.7195209378083,4466.721036471013,4
0,1,1541.5168366352939,2290.62392797731,2192.335458909415,2
0,1,2002.4406881949499,1691.6309781221044,2916.276499816624,3
2,0,1777.083346949573,1259.1314419298528,1896.0428027020503,1
0,0,2782.77483013077,2515.247662003984,2715.2151381558683,4
0,1,104.41808379353175,775.8257011152212,289.1521833269476,0
1,1,696.2724719849645,793.0377233142576,996.7537410749447,0
2,1,747.0845868965233,814.7783595653709,1002.9646384118198,0
1,1,1783.7405996741932,1307.7912879030691,1920.510878019252,1
2,0,111.06557369621913,201.80694319278228,300.62541979921343,1
0,0,102.93626054821229,194.39852070612687,284.9763416076953,0
1,0,107.85260280354163,218.17931417983542,313.16675654209723,0
0,0,3449.182859589403,3237.2913084095007,3423.008675792506,4
0,1,4211.523738654182,4085.6352180074846,4558.73265482757,4
1,1,939.6256015259949,1436.3865661132436,1455.4256932716585,2
0,1,100.19086538109961,204.70218171796395,299.9996418053218,0
1,1,684.607142083752,1550.9482068898797,995.610796414786,0
1,1,308.84531156499895,387.56891673053514,509.447137016159,2
1,1,396.41635016449175,701.0765027782777,2108.5959153708436,3
1,1,89.85228235163665,812.1049727782417,311.1309212975591,0
0,1,290.8960865488324,391.8759047357279,470.9024943099856,2
2,1,1207.3029822618373,108.98837774626288,1177.885658963825,1
1,0,2075.2652788746273,1738.4669328835264,2875.3027623477183,3
0,0,98.95010675855922,216.05592070678136,288.68551605328855,0
1,1,307.1595593097526,416.3392915911004,537.0835652756821,2
2,0,2778.082502194257,2511.6277843856624,2677.600398183764,4
1,0,400.74344348004223,694.4027800581442,2079.2445193844133,3
1,0,3502.4840876334433,3147.111817194753,3625.1420036733575,4
2,1,1490.7205180585033,2281.593483196768,2217.4565558654813,2
0,1,1987.5690577963994,1691.5392879064543,2128.2946929985924,3
0,0,103.44532531017792,794.8568670218311,310.4508388255618,0
2,1,1810.6241793308334,1342.1328591829686,1919.5527309933054,1
1,1,2541.6274425446495,2099.8971442286365,2610.0817733356084,1
1,1,412.67281636334656,712.2226983224132,902.8577071643672,3
1,0,1506.2878175764145,2279.8045961784615,2157.4188244293223,2
2,1,737.4695853514858,1589.1628853623547,984.6981712372801,0
0,0,2071.6897150615096,1666.0538542906324,2940.7931978045585,3
1,0,83.35058889191238,188.81401491712887,305.5154973916119,0
1,1,3491.46952582821,3190.0493411858656,3500.2537606898272,0
1,1,287.4065015472312,398.3400917985281,488.5850744395963,2
0,0,99.31523557991426,204.05897483918557,300.4246030174729,0
0,1,1795.294238135441,1302.6341903657467,1883.493196339232,1
0,0,698.6369970835095,1600.6698540648413,1004.802654335896,4
1,0,2468.975224617565,2120.590334193257,2648.1616995902255,1
1,1,1949.8345661405328,1743.443782408133,2132.060375306829,3
0,1,889.2553036840648,1361.380272496923,1563.5285735664243,2
1,0,721.4310729499526,810.1912404159085,1001.9980997148228,0
1,1,397.7200061060004,702.9507005585223,884.7903158179704,3
0,1,865.4549342103543,1373.8343084631395,1552.4706341055612,2
0,0,2037.6895987927073,1690.6982428192216,3084.9132544995164,3
2,1,1171.1345560494074,83.20453881712199,1224.064635134153,1
0,0,4176.155166441927,3940.0200961486657,4492.737801128044,4
0,1,3447.8428588345987,3250.8050610227956,3524.716243315335,4
2,0,1225.4326115687034,53.557441885211794,1208.9260376102238,1
0,1,322.2556142332662,423.7069483627377,505.97621307797965,2
2,1,2002.58848508597,1708.1042371988442,2059.3944637828235,3
1,1,1806.529676489985,1316.2303420239969,1878.1501825770858,1
1,0,1504.656769105503,2305.195143060872,2122.0967857561295,2
1,0,888.4486924660506,1388.6251757471482,1485.7222987969328,2
2,0,295.1633360618974,383.30078588385146,501.5358862999798,2
2,1,403.83281158624976,689.1352795287556,874.6576899061547,2
1,0,3447.6691873705036,3210.8602119750344,3548.6885659522213,4
1,1,1884.1924828818558,1316.946724012591,1911.5374896253727,1
2,1,364.7220798265734,733.3910461169642,923.2789063547448,3
1,0,1981.0380680241515,1732.1937813045647,3062.594107479673,3
1,1,308.1276825784322,387.8349333224649,467.4774099917234,2
1,0,91.36688617692216,199.69166876524858,286.9929275283569,0
1,0,1789.3778802059746,1296.2962954156028,1908.714866064174,1
0,0,4171.481572119717,4005.477618577961,4440.758688501912,4
1,1,1450.951234653725,2320.349145203555,2140.3067566186146,2
0,1,1966.4077745893312,1735.9491963936498,3042.8567625984997,3
1,0,2065.4002156473416,1744.4473440134627,2961.3865377321536,3
0,1,666.3394002943488,1583.8322104609952,1008.8724347683229,0
1,1,2050.986701597901,1790.5124223832784,3003.6872167734905,3
1,0,408.0368812498674,700.3853942281223,837.0519908609745,3
2,0,874.5622159599831,1427.1369908384013,1475.919187603142,2
2,0,1927.7113691275636,1709.936369250432,2051.1685987813494,3
0,0,109.96848642232985,773.5539142654801,322.38772129851117,0
0,1,2507.7091969835346,2121.7750434566506,2628.0353561753896,1
2,1,2758.2868959170964,2520.0457713849896,2724.1608750333744,4
2,1,722.5205663693306,1610.7413941684117,981.2381315742698,0
1,1,920.7878485776995,1399.212211978049,1495.9713664860815,2
2,0,4198.193512861477,3933.23035335632,4329.971589444435,4
1,0,979.6432693762681,1390.5821560158372,1479.0933161664234,2
1,0,392.13584765773066,646.2125094495718,876.5346448722836,3
1,0,382.9386049782201,679.4214286405314,915.1874776578219,3
1,1,420.70990854468795,688.0099790339231,2135.574198545228,2
2,0,4221.6851628669,3939.892957317021,4345.725602137307,4
1,0,95.71405709976545,799.9662337186685,299.32263685817526,0
2,1,1803.9733540215918,1260.2534539392432,1889.0361214050636,1
1,1,3544.7605146574533,3107.525528457196,3392.4984298131963,4
0,1,2545.8879662273816,2105.6264680671575,2514.0497583842084,1
0,1,1470.8972595725538,2264.253619252935,2124.5858675208883,2
1,1,4090.3049419885724,3976.33059125916,4327.422619692481,4
1,1,1964.4448785702946,1715.2100869186215,2980.890720700468,3
2,1,4222.742390401517,3976.5958931585847,4388.212524580863,4
0,1,2804.3107931281284,2494.494549627257,2672.658493675296,0
1,1,96.24380942313915,775.6381698321511,286.48265865853256,0
2,1,1935.9155605487422,1607.5974875917882,2168.1635516434644,3
1,0,2558.807049424019,2075.7356357728113,2556.1166172061876,1
0,0,2007.97371116605,1769.1704770948872,2201.4151258505026,3
2,0,948.3576715657784,1406.9636329770422,1481.501057741915,2
2,1,1567.7875880487588,2290.880314125932,2183.1181998658935,2
1,0,402.1327242886669,693.29647417796,914.0584260963176,3
2,0,112.64186624822682,195.80363003788136,301.24941735181096,0
1,1,827.3654168347512,1393.926134292769,1478.9979837259884,2
1,0,424.1628349702346,711.8613901202725,891.5599760505855,3
2,1,1903.6654472813625,1645.2963447155319,2113.74303408444,3
0,1,2765.4045650574494,2492.1710538775333,2740.404025054383,4
1,0,108.75056796849763,821.3163757120412,287.31515802590957,0
1,1,79.8592034347056,186.80966046771115,301.73827440237676,0
0,0,302.6463478893608,392.5365601626352,513.10326428184,2
2,1,1987.2983036991022,1742.4339782177512,3069.4412894985676,3
0,0,673.0058710747704,1587.489460108703,1026.8945719596568,0
2,0,662.5704256138976,1590.3938626285692,971.9030761002807,0
2,1,399.34205888916364,685.9631744742612,893.4262655812224,3
2,0,1204.7245022210723,89.26579579333738,1185.590511345371,1
2,1,2499.691915410614,2091.153565197491,2578.616516534416,1
2,0,2782.9996202445973,2457.2961759037003,2709.8347336063034,0
1,0,1822.735401521774,1318.5520645387573,1904.1197240925553,1
1,1,675.4344592129888,1636.7478541461771,1015.8927439226871,0
2,0,1181.084385371088,97.94702204096923,1157.4229207321625,1
0,0,86.79721026382764,213.82480936407924,302.327722394375,0
0,0,899.1706996974938,1439.2166857612087,1509.0638571191103,2
2,1,2795.6737200085377,2494.3415506535785,2719.752358404281,4
0,1,917.4260659511349,1446.5241195593953,1424.936223873585,2
2,0,1996.6521481153045,1594.0620228016971,3007.4780370090184,3
2,0,1223.8987236643322,86.7429102251682,1202.5911899242797,1
2,0,1794.1668966681455,1349.056437033569,1902.4666732998264,1
0,0,2563.0747310126144,2079.284286694649,2605.599590316752,1
0,1,2735.6853406068203,2478.1973001175566,2659.0290986223836,4
2,1,656.0739051288898,820.4940640786349,1062.2917474079115,0
1,1,1783.945932669883,1302.7025399994882,1914.5306593664466,1
1,0,1573.5396356611802,2337.835220457021,2181.08453261494,3
2,0,2032.4000920503695,1686.2658719041299,2840.9509157264483,3
1,0,680.5204432575728,1537.0946249694555,947.4430103306815,1
1,0,2746.255421530902,2487.2034460593,2660.2050936799697,4
1,0,2796.867178388198,2468.0011229557695,2738.7215969823915,4
0,1,4167.928585025469,4006.069791467314,4388.087435153054,4
0,1,1237.3525688841096,70.55799716337147,1204.5123456146407,1
1,0,2027.7388038346974,1672.7996982577233,2096.871614264831,3
2,1,626.8871574587124,1583.4081482156412,1020.519654953357,0
2,0,3544.0557557852194,3122.0065577739792,3493.1423647628308,4
1,1,4288.029022496967,4067.4271325214318,4465.884979059946,4
1,0,97.69644607243241,186.5364417416409,299.46695533508495,0
0,1,1450.605147664849,2308.230169635133,2214.131527824093,2
0,0,1634.2247881178996,2353.4634013361065,2192.0718495380065,2
2,1,693.8974410862338,1588.9848366794763,975.2154061871723,0
2,0,1810.0521985596895,1309.5036589490403,1854.7218166969376,1
0,1,1178.2220498751678,95.22965225777723,1210.6870580216362,1
1,1,393.07134842231187,735.2421347002953,917.0434235217733,3
1,1,668.6506219200672,1621.814698130141,1037.652303585932,0
0,1,1468.3098355865745,2270.3646406233192,2210.2765607353917,2
2,1,1231.8513280942127,124.99995051628638,1219.7882612060357,1
0,1,295.301089620654,395.09003844378236,512.2202729075083,2
2,1,2770.946293076175,2487.66356198895,2641.6106189481698,4
1,0,2772.159889212187,2528.803125985641,2693.990472467168,4
2,1,2796.3845283137853,2543.447841545959,2726.4416992862657,4
0,1,417.42538207298935,659.1091607816622,2157.5310261263467,3
2,1,2811.9934483064158,2530.2856943733686,2652.1497083591735,4
1,1,1208.633052861886,107.58745259025541,1189.362747151366,1
1,1,2789.762542399076,2497.553088373799,2738.2106507179838,4
0,0,299.72790146434966,398.7258883263185,525.3497896437368,2
2,1,1776.850674997239,1317.955834541393,1898.0040165632297,1
1,1,3444.458835297989,3174.864738826803,3523.506800043714,4
2,1,1177.3469175431107,87.77610310511336,1215.1640953118806,1
0,1,4083.041387815713,4006.822783068624,4324.927906628047,4
0,0,4148.627769020344,3963.6995674185096,4406.2560633814355,4
1,0,1424.3630599283842,2319.406907882692,2217.381965654844,2
0,0,1749.7945537244582,1302.9619920081457,1872.5024581783077,1
1,0,2022.5757179468883,1743.1348609533002,2971.3829663026795,4
2,0,1197.527621787337,105.65241910342715,1192.413766382843,1
0,1,1530.5082345572137,2313.761264248828,2162.564681197483,2
1,1,2814.0780322408327,2512.9892642846535,2683.658043060166,4
1,1,404.64446010322655,716.1973786391321,887.093408455166,3
1,1,851.1061004313755,1353.2859566186366,1460.7626589556535,2
2,1,4120.4994587777455,4089.8935130318027,4339.381744132159,4
0,0,1807.051534521375,1285.8376685335031,1887.3158380686132,1
2,1,101.11231356977349,184.12480543344336,296.5267445650534,0
0,0,1199.4875022493234,107.22882820596236,1200.9882671188675,2
1,0,719.5792329439295,810.5598373426685,1036.1993482970352,0
0,1,299.25031539340745,409.1094339922248,491.24246350325166,2
0,0,4220.17069911673,4025.800929876844,4513.942826662759,4
1,1,1998.7442932834836,1684.5351389752493,2989.251491500962,3
1,0,2508.9775823252667,2038.0393008126166,2590.8383915872346,1
0,0,1994.691155929802,1709.6143645140814,3014.799031211918,3
1,1,104.18267298862752,200.84408716391675,316.0387721182492,0
1,0,2798.0542910855083,2496.353400921057,2701.282177552329,4
1,0,2462.384493994417,2090.467234546008,2574.9325105502044,0
2,0,96.93451816957948,203.92486290050383,286.61837278341085,0
0,0,4217.716561720168,4059.796372782178,4487.939072768122,4
1,1,903.634532445434,1396.0216037273922,1544.9429795866422,2
1,1,2496.243170388991,2088.864889018912,2580.3622507533332,1
1,1,2801.897488091596,2485.597219293297,2704.488749090004,4
0,0,683.4729356294387,1617.0051296242964,1011.5799585475488,0
2,1,709.7370963536926,1625.123150663911,1027.4689809514582,0
0,1,1527.1723010452272,2254.2584933882767,2262.698983692652,2
0,0,3536.3206929702446,3254.5814804168162,3615.2009344775233,4
0,0,1190.3155085500814,83.5056933755448,1167.8946707122336,1
2,1,723.4137902122097,1604.3003126481228,1034.5568143083174,0
2,0,668.2324352414631,1630.3265064228017,1018.6678063293282,0
2,1,2437.138936986592,2065.966432586501,2652.1731835811124,1
1,1,4187.475128896314,4032.7453397846134,4355.156871051966,4
1,1,403.4353446206023,706.9571976022736,873.444643942343,3
0,1,675.104889946876,805.2029622721512,987.2611598138665,0
0,1,1184.249014854356,106.97201749328084,1211.1383716202467,1
2,1,4169.595758109399,4006.3345337504966,4261.85413827068,4
1,0,2074.503271189817,1718.4612009173043,2154.8820691403153,3
0,0,98.9061627867555,192.88784217180188,298.8633810333664,0
1,1,283.19571821136014,430.53849293729223,519.6624476820426,2
2,1,905.74135931971,1421.34852904091,1494.9601741638053,2
0,0,1818.8158469173864,1287.6110603298175,1908.4964315960615,1
2,1,1194.9163864899047,122.10841778486113,1195.6918635613386,1
2,0,2029.5774490891167,1683.4850777068086,3058.463637396035,3
0,0,3427.9282213597758,3227.108227961816,3521.6546545937636,4
0,1,725.1197984932141,842.1503109472776,1037.687512737715,1
0,0,2076.885250606357,1648.309934518592,3014.427768800162,3
2,0,1196.3829545528886,93.38628356413263,1197.6087481681818,1
1,0,88.98853072490361,194.49372991455147,316.2303862255487,0
1,0,1226.9986827433634,91.06604616532194,1214.1601306784494,1
2,0,393.2922319351614,723.4806828686044,894.6283474119484,3
2,1,871.374947011993,1428.1458451501628,1469.7552345104045,2
0,1,909.9630875993023,1399.1064531875143,1510.7335073056652,2
0,0,2046.7249519302004,1621.1490497675009,2993.968074364926,3
1,0,1202.8460670921972,95.14334223577322,1171.3776437082754,1
1,1,1528.3084643687773,2281.2390461798495,2183.8997961919845,2
2,0,3450.349578119452,3158.881653189905,3481.756306321981,4
2,1,669.6549455343231,1579.2012765766437,999.0867860082766,0
2,1,894.1170012221996,1380.8516894674244,1528.307767215479,2
1,1,1562.382136549112,2302.734219745257,2225.373762077928,2
2,1,400.52400437838105,681.6764417145062,912.8517525597954,3
0,1,3563.521688529492,3174.7704830309563,3459.90068701208,4
2,0,403.6268743457339,728.6249396972223,2033.1011412178202,3
2,1,1193.0660249415698,102.54526337523953,1161.9546648381488,1
1,1,1457.3852587708866,2383.7578737449185,2157.479355477723,2
0,1,2804.7476907135215,2495.4430828803825,2663.682191243063,4
1,1,1981.8044405992707,1676.9564115272508,2119.8233009930996,3
2,1,3549.442355198842,3197.3507563204694,3519.2281007103547,4
0,1,1788.4334151855608,1307.0812025481155,1908.9310770413024,1
2,1,394.77200216738754,715.7055159117195,879.9890408425601,4
2,0,713.2506943740339,1551.2941773435969,971.9980997993623,4
2,1,298.7558643759666,393.09487509736556,530.7087541147832,2
2,1,1448.0683164515751,2332.1380610868937,2170.335426073595,2
1,0,116.26875210029206,773.3398657809996,295.54352354885697,0
1,0,2444.7604552292155,2042.616975130795,2548.654335741053,2
0,0,1961.0398656575965,1764.2220781562114,2179.4422005164615,3
1,1,701.0907794449372,1588.882591177312,985.2438278743502,0
0,1,374.90118926636194,713.9103245924431,908.8124703248839,2
0,0,4241.359808401443,4067.962098017044,4546.808155654158,4
